bikeid,user_type,gender,age,start_time,stop_time,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,start_station_id,start_station_name,start_zipcode,start_uhf34_neighborhood,end_station_id,end_station_name,end_zipcode,end_uhf34_neighborhood,start_sdi_score,start_percent_overweight,start_aq,end_sdi_score,end_percent_overweight,end_aq,end_borough,start_borough,start_station_count,end_station_count
30921,Subscriber,Male,31,2019-09-01T08:20:50Z,2019-09-01T08:57:17Z,40.7801839724239,-73.97728532552719,40.7569332,-73.9262231,3161,W 76 St & Columbus Ave,10023,Upper West Side,3568,34 St & 35 Ave,11106,Long Island City Astoria,43,43.4,7.38,76,56.4,7.99,Queens,Manhattan,10,354
38929,Subscriber,Male,23,2019-09-01T08:30:33Z,2019-09-01T08:40:19Z,40.756913,-73.921631,40.74718234,-73.9432635,3572,34 Ave & 38 St,11101,Long Island City Astoria,3126,44 Dr & Jackson Ave,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,1075,1081
17273,Subscriber,Female,42,2019-09-01T08:46:18Z,2019-09-01T09:01:49Z,40.76408932350688,-73.91065120697021,40.7767,-73.927631,3691,28 Ave & 44 St,11103,Long Island City Astoria,3514,Astoria Park S & Shore Blvd,11105,Long Island City Astoria,73,56.4,7.99,62,56.4,7.99,Queens,Queens,447,758
31812,Subscriber,Male,38,2019-09-01T08:51:01Z,2019-09-01T09:01:02Z,40.7671,-73.9169858,40.75186951421875,-73.93349289894103,3617,28 Ave & 35 St,11103,Long Island City Astoria,3654,31 St & Northern Blvd,11101,Long Island City Astoria,73,56.4,7.99,85,56.4,7.99,Queens,Queens,428,379
25117,Subscriber,Female,18,2019-09-01T09:07:38Z,2019-09-01T09:24:02Z,40.7552433,-73.9485678,40.7552433,-73.9485678,3554,Vernon Blvd & 41 Rd,11101,Long Island City Astoria,3554,Vernon Blvd & 41 Rd,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,340,438
39949,Customer,Female,26,2019-09-01T09:15:55Z,2019-09-01T09:31:45Z,40.7701477,-73.9120938,40.7692475,-73.9354504,3522,37 St & 24 Ave,11101,Long Island City Astoria,3609,Vernon Blvd & 31 Ave,11106,Long Island City Astoria,85,56.4,7.99,76,56.4,7.99,Queens,Queens,262,524
14944,Subscriber,Male,32,2019-09-01T09:30:02Z,2019-09-01T09:38:50Z,40.7658346,-73.9265474,40.7729,-73.916142,3605,31 Ave & Crescent St,11369,West Queens,3523,24 Ave & 29 St,11102,Long Island City Astoria,84,62.8,7.35,76,56.4,7.99,Queens,Queens,384,374
15465,Subscriber,Female,24,2019-09-01T09:45:11Z,2019-09-01T10:06:26Z,40.7449067,-73.9534573,40.774591,-73.918544,3611,Vernon Blvd & 47 Rd,11101,Long Island City Astoria,3515,24 Ave & 26 St,11105,Long Island City Astoria,85,56.4,7.99,62,56.4,7.99,Queens,Queens,519,278
17832,Subscriber,Male,47,2019-09-01T09:53:06Z,2019-09-01T10:00:19Z,40.7671863,-73.9373554,40.7699176,-73.9184057,3588,Vernon Blvd & 10 St,11106,Long Island City Astoria,3516,31 St & Astoria Blvd,11102,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,474,503
20964,Customer,Unknown,50,2019-09-01T09:56:42Z,2019-09-01T10:23:34Z,40.757186,-73.932719,40.7601853,-73.9362726,3563,28 St & 36 Ave,11101,Long Island City Astoria,3564,21 St & 36 Ave,11106,Long Island City Astoria,85,56.4,7.99,76,56.4,7.99,Queens,Queens,226,204
34081,Subscriber,Male,28,2019-09-01T10:34:54Z,2019-09-01T10:51:10Z,40.74718234,-73.9432635,40.7580583,-73.9242751,3126,44 Dr & Jackson Ave,11101,Long Island City Astoria,3573,35 St & 34 Ave,11106,Long Island City Astoria,85,56.4,7.99,76,56.4,7.99,Queens,Queens,721,300
38861,Subscriber,Female,30,2019-09-01T10:35:30Z,2019-09-01T10:41:16Z,40.763154,-73.920827,40.75651272984955,-73.92957486212252,3602,31 Ave & 34 St,11369,West Queens,3745,36 Ave & 31 St,11106,Long Island City Astoria,84,62.8,7.35,76,56.4,7.99,Queens,Queens,601,549
20120,Customer,Female,32,2019-09-01T10:48:24Z,2019-09-01T11:01:20Z,40.7675487799971,-73.9209334552288,40.7531106,-73.9279917,3721,31 St & Newtown Ave,11102,Long Island City Astoria,3561,37 Ave & 35 St,11101,Long Island City Astoria,76,56.4,7.99,85,56.4,7.99,Queens,Queens,1296,429
26547,Customer,Unknown,50,2019-09-01T10:54:22Z,2019-09-01T11:12:12Z,40.73266,-73.95826,40.75052534,-73.94594845,3116,Huron St & Franklin St,11222,Greenpoint,3128,21 St & 43 Ave,11101,Long Island City Astoria,61,41.8,8.56,85,56.4,7.99,Queens,Brooklyn,124,286
19788,Subscriber,Female,28,2019-09-01T11:18:31Z,2019-09-01T11:26:34Z,40.7675487799971,-73.9209334552288,40.776165,-73.9153175,3721,31 St & Newtown Ave,11102,Long Island City Astoria,3525,23 Ave & 27 St,11105,Long Island City Astoria,76,56.4,7.99,62,56.4,7.99,Queens,Queens,1296,222
25919,Subscriber,Male,34,2019-09-01T11:28:22Z,2019-09-01T11:43:45Z,40.76315481910373,-73.93985509872437,40.76315481910373,-73.93985509872437,3646,35 Ave & 10 St,11106,Long Island City Astoria,3646,35 Ave & 10 St,11106,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,361,406
35171,Customer,Female,27,2019-09-01T11:59:49Z,2019-09-01T12:12:02Z,40.7614376,-73.9411265,40.74966,-73.9521,3565,36 Ave & 10 St,11101,Long Island City Astoria,3127,9 St & 44 Rd,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,406,341
25890,Subscriber,Female,33,2019-09-01T12:32:07Z,2019-09-01T12:41:54Z,40.760339,-73.9222427,40.7713937,-73.9077436,3595,35 St & Broadway,11106,Long Island City Astoria,3528,Steinway St & 23 Ave,11105,Long Island City Astoria,76,56.4,7.99,62,56.4,7.99,Queens,Queens,402,490
30210,Subscriber,Male,30,2019-09-01T13:23:38Z,2019-09-01T13:39:09Z,40.73181401720966,-73.95995020866394,40.74128309355993,-73.937258720397935,3469,India St & West St,11222,Greenpoint,3647,48 Ave & 30 Pl,11101,Long Island City Astoria,61,41.8,8.56,85,56.4,7.99,Queens,Brooklyn,73,171
27786,Customer,Unknown,50,2019-09-01T13:34:52Z,2019-09-01T13:47:19Z,40.75651272984955,-73.92957486212252,40.7739825,-73.9309134,3745,36 Ave & 31 St,11106,Long Island City Astoria,3621,27 Ave & 9 St,11102,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,456,431
38812,Subscriber,Male,27,2019-09-01T14:20:33Z,2019-09-01T14:32:22Z,40.75110165,-73.94073717,40.762813800000004,-73.9342862,3129,Queens Plaza North & Crescent St,11101,Long Island City Astoria,3577,34 Ave & 21 St,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,1208,248
38259,Subscriber,Male,50,2019-09-01T14:48:13Z,2019-09-01T15:08:43Z,40.7713937,-73.9077436,40.7627442,-73.9391141,3528,Steinway St & 23 Ave,11105,Long Island City Astoria,3567,11 St & 35 Ave,11106,Long Island City Astoria,62,56.4,7.99,76,56.4,7.99,Queens,Queens,424,125
39853,Subscriber,Female,39,2019-09-01T15:48:16Z,2019-09-01T15:57:48Z,40.770845,-73.934171,40.7638753,-73.9364848,3610,Vernon Blvd & 30 Rd,11106,Long Island City Astoria,3586,34 Ave & 13 St,11106,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,697,205
21158,Subscriber,Female,54,2019-09-07T08:34:19Z,2019-09-07T08:44:02Z,40.7675487799971,-73.9209334552288,40.77485,-73.9342,3721,31 St & Newtown Ave,11102,Long Island City Astoria,3811,27 Ave & 3 St,11102,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,1296,156
